SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
singer	perform	music	T	6.7	0.56	The singer performed the music .	0.0035979249514639378	song_(0.7104041);songs_(0.032565746);following_(0.021276146);track_(0.016663821);dance_(0.013575527);	4.3665403381965007e-07
firefighter	fight	fire	T	7.0	0.0	The firefighter fought the fire .	0.26569658517837524	fire_(0.2656966);flames_(0.23360236);blaze_(0.1502032);man_(0.036731593);fires_(0.01823131);	6.472855034189706e-07
policeman	capture	thief	T	6.8	0.51	The policeman captured the thief .	0.007393752224743366	video_(0.23905881);footage_(0.09256141);suspect_(0.039752502);man_(0.028687317);incident_(0.021733103);	5.221139787181528e-08
farmer	plow	field	T	6.8	0.51	The farmer plowed the field .	0.6466610431671143	field_(0.64666104);fields_(0.13893194);land_(0.020014282);ground_(0.017155536);hay_(0.010671149);	1.0086830116051715e-05
thief	grab	money	T	5.0	2.21	The thief grabbed the money .	0.026684561744332314	phone_(0.07400124);bag_(0.05930807);camera_(0.056402072);gun_(0.032233927);money_(0.026684562);	2.077755198115483e-06
knight	hold	sword	T	6.5	0.92	The knight held the sword .	0.30859309434890747	sword_(0.3085931);shield_(0.05300938);scroll_(0.026642796);spear_(0.025452813);dagger_(0.022275753);	5.6997993880258946e-08
sailor	tie	rope	T	6.25	0.7	The sailor tied the rope .	0.06134035065770149	knot_(0.54871595);knots_(0.094771594);rope_(0.06134035);boat_(0.01112307);ropes_(0.009620194);	1.1162048707547001e-07
deejay	mix	music	T	6.65	1.11	The deejay mixed the music .	0.08588391542434692	music_(0.085883915);tracks_(0.07160556);mix_(0.050541155);songs_(0.04829943);track_(0.0471223);	1.2966514759682468e-06
athlete	start	match	T	4.15	2.37	The athlete started the match .	0.021636756137013435	game_(0.048577797);fight_(0.04775448);race_(0.04588161);incident_(0.031984862);conversation_(0.030556861);	5.317506293067709e-06
librarian	climb	ladder	T	5.1	1.67	The librarian climbed the ladder .	0.11628851294517517	stairs_(0.20626779);ladder_(0.11628851);wall_(0.106014855);tree_(0.10178213);staircase_(0.029907655);	1.7332260426883295e-07
photographer	use	camera	T	6.65	1.31	The photographer used the camera .	0.019645586609840393	iPhone_(0.14405082);following_(0.10373493);app_(0.03766358);hashtag_(0.03299355);camera_(0.019645587);	3.49165702573373e-07
politician	sign	agreement	T	6.35	0.73	The politician signed the agreement .	0.0817352682352066	petition_(0.13913453);document_(0.130156);letter_(0.11978645);agreement_(0.08173527);statement_(0.061833438);	1.0310765574672587e-08
magician	read	hand	T	4.4	2.08	The magician read the hand .	0.001492864335887134	letter_(0.08924109);script_(0.073435165);lines_(0.056410465);book_(0.03972547);words_(0.027395323);	2.5865369934763294e-07
doctor	use	stethoscope	T	5.85	1.68	The doctor used the stethoscope .			
champion	hold	cup	T	6.4	0.86	The champion held the cup .	0.010738932527601719	title_(0.24992317);crown_(0.02972884);record_(0.022818426);first_(0.021542167);championship_(0.020439642);	3.5492004712978087e-07
bartender	shake	drink	T	6.25	1.37	The bartender shook the drink .	0.002669708337634802	head_(0.18621953);bottle_(0.16939642);hand_(0.031223502);joint_(0.026070304);bar_(0.021422446);	3.7775853911625745e-07
dealer	check	car	T	5.9	0.94	The dealer checked the car .	0.040523551404476166	paperwork_(0.06866152);car_(0.04052355);documents_(0.03141851);records_(0.028389024);vehicle_(0.024244655);	1.1881900263688294e-06
botanist	examine	plant	T	6.55	1.16	The botanist examined the plant .	0.04394461587071419	plant_(0.043944616);samples_(0.03569988);specimen_(0.035332453);sample_(0.032348387);leaves_(0.027984945);	2.4302468659698206e-07
porter	stack	suitcase	T	5.5	2.27	The porter stacked the suitcase .	0.002071640221402049	boxes_(0.12441945);crates_(0.07952326);books_(0.055447824);plates_(0.023627589);bags_(0.020588627);	5.6558196348532874e-08
carpenter	flip	board	T	6.35	0.91	The carpenter flipped the board .	0.0022673625499010086	switch_(0.34212524);coin_(0.023264602);car_(0.019683197);table_(0.01731426);hinges_(0.016366381);	8.451939947917708e-07
climber	climb	rock	T	6.8	0.4	The climber climbed the rock .	0.01306909043341875	mountain_(0.20303991);wall_(0.1365925);tower_(0.057763048);cliff_(0.02383312);peak_(0.02266888);	7.882583759055706e-07
electrician	check	device	T	5.35	1.77	The electrician checked the device .	0.003940131049603224	wiring_(0.14630103);wires_(0.07615752);meter_(0.04534927);battery_(0.031209946);transformer_(0.029043633);	3.9993949485506164e-07
skipper	assemble	sailboat	T	3.8	1.83	The skipper assembled the sailboat .			
baker	sell	bread	T	6.45	1.16	The baker sold the bread .	0.040696702897548676	cake_(0.18800816);cookies_(0.12888664);recipe_(0.049104013);bread_(0.040696703);cakes_(0.025686873);	7.867129738770018e-07
driver	hear	horn	T	5.75	1.79	The driver heard the horn .	0.042133670300245285	gunshots_(0.082309835);alarm_(0.072474875);crash_(0.055173848);call_(0.051272348);explosion_(0.042405043);	8.334069434567937e-08
sculptor	carve	stone	T	5.55	1.66	The sculptor carved the stone .	0.009713245555758476	statue_(0.0686035);figure_(0.03729922);skull_(0.023748472);head_(0.02182244);figures_(0.021620838);	5.229007456364343e-06
pilot	begin	race	T	4.8	2.23	The pilot began the race .	0.006474516820162535	descent_(0.2443449);flight_(0.07740802);ascent_(0.0347675);procedure_(0.03462469);countdown_(0.034545);	2.368801233387785e-06
journalist	write	article	T	6.85	0.36	The journalist wrote the article .	0.09197866171598434	following_(0.6688869);article_(0.09197866);story_(0.039527703);letter_(0.021921394);piece_(0.020283028);	2.719450264976331e-07
mother	hold	child	T	6.9	0.3	The mother held the child .	0.1317514330148697	baby_(0.5535675);child_(0.13175143);infant_(0.046936754);boy_(0.034091543);newborn_(0.021080568);	1.0162308683447918e-07
customer	read	menu	T	5.45	2.29	The customer read the menu .	0.0017008521826937795	following_(0.09826304);email_(0.040744573);bill_(0.031748008);letter_(0.03158397);message_(0.030887183);	7.222259341688186e-07
goalkeeper	throw	ball	T	6.15	1.24	The goalkeeper threw the ball .	0.7981613278388977	ball_(0.7981613);goal_(0.014320449);football_(0.006817192);pitch_(0.0066127437);goalkeeper_(0.004848333);	7.722944701527013e-07
philologist	examine	book	T	6.2	1.25	The philologist examined the book .	0.04685090854763985	text_(0.050234742);document_(0.0496798);evidence_(0.047764026);book_(0.04685091);manuscript_(0.03837596);	3.7808949855389073e-06
confectioner	decorate	cake	T	6.05	1.36	The confectioner decorated the cake .	0.16609196364879608	cake_(0.16609196);cookies_(0.041100454);cakes_(0.026358781);box_(0.018390026);eggs_(0.014047883);	2.9254832156766497e-07
sweeper	clean	street	T	6.5	0.92	The sweeper cleaned the street .	0.06850844621658325	floor_(0.12870595);street_(0.068508446);streets_(0.05581459);house_(0.053189218);floors_(0.03994477);	2.6076845642819535e-06
cobbler	sew	shoe	T	6.6	0.49	The cobbler sewed the shoe .	0.0021444461308419704	dress_(0.050248265);garment_(0.02015398);hat_(0.016059514);cloth_(0.015889497);curtains_(0.015863638);	2.084275365632493e-06
surfer	catch	wave	T	7.0	0.0	The surfer caught the wave .	0.13920289278030396	wave_(0.1392029);shark_(0.10643092);fish_(0.066926986);whale_(0.028834611);video_(0.016354991);	9.200815043186594e-07
guard	tie	prisoner	T	4.8	2.29	The guard tied the prisoner .	0.017037518322467804	rope_(0.08267081);knot_(0.067426346);man_(0.04051463);woman_(0.024197467);handcuffs_(0.023513008);	4.778757300982761e-08
demonstrator	sign	petition	T	5.25	1.97	The demonstrator signed the petition .	0.22319430112838745	petition_(0.2231943);book_(0.038317118);statement_(0.03711939);letter_(0.035523623);document_(0.03425839);	1.0861694477171113e-07
businessman	read	report	T	6.45	0.67	The businessman read the report .	0.021634915843605995	letter_(0.19098073);email_(0.07033887);message_(0.039545283);contract_(0.032441698);statement_(0.022987153);	2.3454488484730973e-07
producer	release	film	T	6.3	1.31	The producer released the film .	0.002439809963107109	following_(0.7717059);statement_(0.09479945);video_(0.037185937);details_(0.0038674318);email_(0.003404908);	5.318234457263316e-07
general	win	battle	T	6.1	1.04	The general won the battle .	0.19454793632030487	war_(0.31453454);battle_(0.19454794);election_(0.10407245);case_(0.018746417);fight_(0.017678745);	3.8108314015516953e-07
horse	pull	cart	T	4.95	1.69	The horse pulled the cart .	0.21566887199878693	cart_(0.21566887);wagon_(0.18785445);rope_(0.13780737);carriage_(0.046243403);reins_(0.028863192);	1.0349936907516621e-08
butcher	sell	meat	T	6.95	0.22	The butcher sold the meat .	0.08913683146238327	meat_(0.08913683);cow_(0.08602605);goat_(0.045567643);beef_(0.0436503);pig_(0.041976478);	3.7963818613206968e-06
professor	write	book	T	5.5	1.43	The professor wrote the book .	0.0006213089218363166	following_(0.8667032);letter_(0.03939639);email_(0.015999824);article_(0.004882948);complaint_(0.0038777743);	3.43190265539306e-07
mechanic	fix	tire	T	6.45	0.86	The mechanic fixed the tire .	0.007365596480667591	problem_(0.4300812);car_(0.07958039);issue_(0.04239562);brakes_(0.030596122);engine_(0.027184324);	8.611977797556847e-09
candidate	celebrate	victory	T	5.9	1.81	The candidate celebrated the victory .	0.2267557829618454	win_(0.24986468);victory_(0.22675578);result_(0.03138179);results_(0.029991698);vote_(0.02567225);	4.571992207047515e-08
footballer	chase	ball	T	5.75	1.95	The footballer chased the ball .	0.09145823121070862	ball_(0.09145823);player_(0.052180756);attacker_(0.028136844);man_(0.025990978);coach_(0.02158331);	7.722944701527013e-07
artist	assemble	art	T	6.35	1.19	The artist assembled the art .	0.003864693222567439	pieces_(0.05608103);puzzle_(0.03289962);collection_(0.032535806);piece_(0.030927205);image_(0.029342897);	2.3411490701619186e-07
astronaut	reach	moon	T	5.4	1.83	The astronaut reached the moon .	0.12082531303167343	surface_(0.15432937);moon_(0.12082531);ground_(0.0796416);station_(0.053128492);ISS_(0.050996784);	1.6436325722679612e-07
engineer	complete	project	T	6.25	1.48	The engineer completed the project .	0.11519403010606766	project_(0.11519403);test_(0.07411401);work_(0.06323222);job_(0.051234957);report_(0.032064952);	1.0712271887314273e-06
soldier	carry	rifle	T	7.0	0.0	The soldier carried the rifle .	0.1147250086069107	rifle_(0.11472501);gun_(0.08388851);weapon_(0.04976225);flag_(0.03135199);grenade_(0.027995778);	1.246775553909174e-07
terrorist	release	hostage	T	3.45	1.77	The terrorist released the hostage .	0.000917747791390866	video_(0.36470744);following_(0.12218359);statement_(0.0342599);letter_(0.021943027);footage_(0.016296351);	2.3880971866674372e-08
killer	pull	trigger	T	6.6	0.58	The killer pulled the trigger .	0.9492257833480835	trigger_(0.9492258);gun_(0.01688855);knife_(0.007161627);plug_(0.004873588);pin_(0.002401564);	2.0128673838826217e-08
spectator	buy	ticket	T	6.45	1.32	The spectator bought the ticket .	0.2195681631565094	ticket_(0.21956816);tickets_(0.11747168);beer_(0.0166114);book_(0.014149366);watch_(0.009358904);	9.879035900439703e-08
cheerleader	shake	flag	T	5.15	2.06	The cheerleader shook the flag .	0.013041180558502674	head_(0.06473735);hand_(0.052722923);ball_(0.037973594);fist_(0.032412462);girl_(0.027435893);	7.209251293716079e-07
painter	decorate	wall	T	6.6	0.58	The painter decorated the wall .	0.058491483330726624	wall_(0.058491483);ceiling_(0.03612943);statue_(0.020593783);mural_(0.020364111);house_(0.019141335);	2.2503276397856098e-07
surgeon	use	lancet	T	4.95	2.25	The surgeon used the lancet .			
florist	sell	flower	T	6.15	1.74	The florist sold the flower .	0.013662263751029968	flowers_(0.1620746);roses_(0.050210286);rose_(0.028874395);plant_(0.020899167);plants_(0.019345682);	7.342941898969002e-08
player	gain	ball	T	5.45	1.16	The player gained the ball .	0.0006559559842571616	following_(0.4432454);first_(0.019750688);most_(0.017062373);title_(0.01696062);:_(0.016571267);	7.722944701527013e-07
nanny	hear	baby	T	6.35	1.35	The nanny heard the baby .	0.0016179789090529084	call_(0.104256466);conversation_(0.049573347);news_(0.033970132);screams_(0.03281902);alarm_(0.0314327);	2.0674490315286675e-06
teacher	help	child	T	6.1	1.45	The teacher helped the child .	0.04006601497530937	student_(0.21675186);students_(0.17472133);boy_(0.11246011);girl_(0.069271185);child_(0.040066015);	1.0162308683447918e-07
barber	cut	hair	T	6.65	1.11	The barber cut the hair .	0.15847133100032806	hair_(0.15847133);beard_(0.06767449);ribbon_(0.0373224);tie_(0.021849666);paper_(0.017467517);	2.4556434254918713e-06
violinist	wear	tuxedo	T	5.9	0.89	The violinist wore the tuxedo .			
child	throw	snowball	T	5.95	1.2	The child threw the snowball .	0.002576276194304228	ball_(0.12587239);book_(0.06750146);football_(0.026479367);knife_(0.025123967);shoe_(0.021333907);	3.174293965457764e-07
mover	move	furniture	T	4.9	2.43	The mover moved the furniture .	0.036332450807094574	furniture_(0.03633245);car_(0.025503462);ball_(0.017646603);truck_(0.015946757);cat_(0.0147803305);	1.6473011044126906e-07
referee	move	ball	T	5.05	2.18	The referee moved the ball .	0.5829716920852661	ball_(0.5829717);flag_(0.04896599);player_(0.010908049);coin_(0.009735037);chair_(0.008358962);	7.722944701527013e-07
waiter	open	bottle	T	6.25	0.99	The waiter opened the bottle .	0.008461171761155128	door_(0.5653157);envelope_(0.06069856);box_(0.05155765);package_(0.025652803);bag_(0.018817602);	1.235484432982048e-06
dog	chase	ball	T	6.5	0.67	The dog chased the ball .	0.006397562101483345	cat_(0.13871543);man_(0.040855564);car_(0.03889864);dog_(0.025178544);rabbit_(0.021409467);	7.722944701527013e-07
hairstylist	flip	hair	T	6.35	0.65	The hairstylist flipped the hair .	0.05571748688817024	switch_(0.38237852);script_(0.0943105);hair_(0.055717487);bird_(0.050389197);locks_(0.04014053);	2.0847685391345294e-06
cook	cut	fish	T	5.75	1.37	The cook cut the fish .	0.016797181218862534	meat_(0.07385609);bread_(0.040997017);cake_(0.033882864);vegetables_(0.033655755);cheese_(0.030245222);	3.5451294024824165e-06
musician	read	music	T	6.35	1.39	The musician read the music .	0.002228374360129237	following_(0.19425721);lyrics_(0.119211815);poem_(0.039080277);letter_(0.03722798);statement_(0.035048444);	4.3665403381965007e-07
passenger	buy	ticket	T	6.5	1.16	The passenger bought the ticket .	0.21831358969211578	ticket_(0.21831359);tickets_(0.093470596);car_(0.03722019);book_(0.024035288);phone_(0.012486431);	9.879035900439703e-08
guest	hang	coat	T	5.2	1.89	The guest hung the coat .	0.0212646946310997	sign_(0.047479294);flag_(0.032609113);banner_(0.027225466);curtain_(0.02310516);coat_(0.021264695);	1.018279718323356e-07
student	wear	glass	T	6.0	0.89	The student wore the glass .	1.3482226677297149e-05	shirt_(0.054785404);jacket_(0.04536121);hat_(0.040406395);dress_(0.03637361);hijab_(0.03227925);	2.1871578326226881e-07
barber	use	razor	T	6.55	1.02	The barber used the razor .	0.010209597647190094	word_(0.063895665);following_(0.04261633);name_(0.04116941);term_(0.04073434);alias_(0.032446526);	1.085354028873553e-06
waiter	clear	bar	T	6.05	1.5	The waiter cleared the bar .	0.0067895520478487015	table_(0.84449095);room_(0.019183138);tables_(0.01494657);counter_(0.006898051);bar_(0.006789552);	6.628705477851327e-07
player	enjoy	game	T	6.65	0.79	The player enjoyed the game .	0.30971434712409973	game_(0.30971435);movie_(0.13353361);games_(0.029405259);content_(0.024781268);video_(0.019693092);	2.0166737613180885e-06
passenger	pass	check	T	3.75	1.79	The passenger passed the check .	0.014132269658148289	bus_(0.050780363);test_(0.041998632);checkpoint_(0.036173053);car_(0.035831634);train_(0.02693306);	3.205346956747235e-07
mother	prepare	food	T	6.4	0.92	The mother prepared the food .	0.11073269695043564	food_(0.1107327);tea_(0.025929634);meal_(0.025379851);cake_(0.020069227);letter_(0.017936489);	4.026378064736491e-06
animal	find	food	T	5.85	1.85	The animal found the food .	0.028432631865143776	food_(0.028432632);human_(0.018420411);mouse_(0.01813552);body_(0.016276369);owner_(0.01585215);	4.026378064736491e-06
pyromaniac	start	fire	T	6.2	1.47	The pyromaniac started the fire .	0.2068931758403778	fire_(0.20689318);war_(0.14671147);revolution_(0.100119926);riot_(0.02816825);party_(0.023280079);	1.9807668650173582e-05
dog	carry	ball	T	6.0	1.38	The dog carried the ball .	0.016956495121121407	cat_(0.033134934);food_(0.021829788);bag_(0.017753385);ball_(0.016956495);boy_(0.016536677);	7.722944701527013e-07
pilot	win	race	T	4.8	2.14	The pilot won the race .	0.3105895519256592	race_(0.31058955);competition_(0.1417812);contest_(0.08401123);prize_(0.04909912);award_(0.035675872);	2.368801233387785e-06
soldier	dig	trench	T	5.15	2.26	The soldier dug the trench .	0.0924912840127945	hole_(0.51712215);trench_(0.092491284);grave_(0.051319942);well_(0.037924767);ditch_(0.035224047);	3.068660703320347e-07
general	gather	soldier	T	5.9	1.87	The general gathered the soldier .	0.0003277398645877838	troops_(0.30261928);men_(0.089679934);soldiers_(0.046713844);army_(0.038412277);force_(0.011048755);	1.1442801195471475e-07
demonstrator	carry	flag	T	5.85	1.24	The demonstrator carried the flag .	0.09740961343050003	sign_(0.19693503);flag_(0.09740961);signs_(0.05371452);banner_(0.042423822);torch_(0.02102095);	7.209251293716079e-07
astronaut	touch	ground	T	4.8	2.11	The astronaut touched the ground .	0.036900222301483154	moon_(0.045459263);ground_(0.036900222);surface_(0.024561256);ice_(0.011463076);Earth_(0.011411201);	1.4135318906483008e-06
housemaid	clean	window	T	6.65	0.57	The housemaid cleaned the window .	0.0061878543347120285	bathroom_(0.1406116);kitchen_(0.09961694);toilet_(0.07652214);floor_(0.043759465);sink_(0.041089557);	2.1537796328630066e-06
cyclist	ride	bike	T	6.5	1.5	The cyclist rode the bike .	0.045439884066581726	bike_(0.045439884);train_(0.030789709);bull_(0.019055294);road_(0.018051172);course_(0.017265663);	2.2919819286926213e-07
waiter	mix	drink	T	5.4	1.53	The waiter mixed the drink .	0.03182028606534004	drinks_(0.3469353);order_(0.08132913);drink_(0.031820286);two_(0.02919626);orders_(0.025299182);	3.7775853911625745e-07
waiter	hold	bottle	T	6.15	1.39	The waiter held the bottle .	0.018134521320462227	phone_(0.07040005);door_(0.039674763);bag_(0.023185648);bill_(0.022419898);knife_(0.021445345);	1.235484432982048e-06
hairstylist	fix	hair	T	6.85	0.36	The hairstylist fixed the hair .	0.021071402356028557	problem_(0.42932668);mistake_(0.08203288);issue_(0.0779099);error_(0.05166649);typo_(0.04569982);	2.0847685391345294e-06
player	touch	base	T	5.5	1.32	The player touched the base .	0.0012299232184886932	button_(0.082364336);screen_(0.078420095);ball_(0.04494706);keyboard_(0.033351146);target_(0.028622342);	1.161134946414677e-06
biker	wear	helmet	T	6.8	0.51	The biker wore the helmet .	0.21737982332706451	helmet_(0.21737982);mask_(0.06129889);hat_(0.054161333);jacket_(0.03553532);uniform_(0.025784953);	3.26322613375396e-08
soldier	reach	trench	T	6.25	0.89	The soldier reached the trench .	0.002247761469334364	bridge_(0.04163532);gate_(0.024299012);ground_(0.020388888);front_(0.019753525);hospital_(0.016599968);	3.068660703320347e-07
musician	hold	guitar	T	6.55	0.5	The musician held the guitar .	0.09016722440719604	microphone_(0.16187145);guitar_(0.090167224);violin_(0.041847125);instrument_(0.040287916);mic_(0.02703173);	1.6239694389241777e-07
truck	hit	car	T	4.0	1.7	The truck hit the car .	0.029743129387497902	building_(0.031056592);car_(0.02974313);bus_(0.028004255);wall_(0.02736681);bridge_(0.026114987);	1.1881900263688294e-06
spectator	enjoy	game	T	6.05	1.47	The spectator enjoyed the game .	0.09850883483886719	show_(0.11465912);game_(0.098508835);event_(0.038714603);concert_(0.037450977);match_(0.03618964);	2.0166737613180885e-06
footballer	kick	ball	T	6.6	1.07	The footballer kicked the ball .	0.8233067989349365	ball_(0.8233068);goalkeeper_(0.03384635);goal_(0.0260054);penalty_(0.0062133833);referee_(0.005900378);	7.722944701527013e-07
chemist	sell	drug	T	4.45	2.48	The chemist sold the drug .	0.018674438819289207	product_(0.0613258);drugs_(0.04251983);medicine_(0.019669814);drug_(0.018674439);formula_(0.015332137);	4.5663819037145004e-07
receiver	catch	baseball	T	4.75	2.28	The receiver caught the baseball .	0.00010888120596064255	pass_(0.45961237);ball_(0.24959444);interception_(0.07014186);touchdown_(0.03347671);football_(0.027674932);	4.3876124777852965e-07
mother	push	stroller	T	6.1	1.41	The mother pushed the stroller .			
skater	ride	skateboard	T	6.25	1.55	The skater rode the skateboard .			
student	drink	coffee	T	4.95	1.66	The student drank the coffee .	0.027215702459216118	water_(0.09340248);wine_(0.08009186);beer_(0.07410847);juice_(0.068601646);milk_(0.06022839);	2.0249675003469747e-07
painter	mix	paint	T	6.35	1.59	The painter mixed the paint .	0.029668040573596954	colors_(0.19763789);two_(0.05289344);colours_(0.044295896);paint_(0.02966804);paints_(0.023281293);	1.890222591782731e-07
child	chase	toy	T	6.1	1.34	The child chased the toy .	0.003833427792415023	dog_(0.1869135);cat_(0.043291055);bear_(0.027263569);bus_(0.023278883);car_(0.022235755);	7.391692946612238e-08
comedian	entertain	audience	T	6.35	1.65	The comedian entertained the audience .	0.5488652586936951	audience_(0.54886526);crowd_(0.28677073);guests_(0.013004202);people_(0.011982912);congregation_(0.009360967);	8.448117938542055e-08
musician	entertain	crowd	T	6.4	1.16	The musician entertained the crowd .	0.38240885734558105	crowd_(0.38240886);audience_(0.31321746);children_(0.018281307);students_(0.017312223);guests_(0.016085448);	1.0589565135887824e-07
woman	carry	bag	T	6.25	0.83	The woman carried the bag .	0.06183331087231636	baby_(0.11247852);bag_(0.06183331);child_(0.049239364);purse_(0.028087977);camera_(0.021536702);	3.6627703536851186e-08
cook	flip	pancake	T	6.3	0.9	The cook flipped the pancake .			
musician	touch	instrument	T	6.4	1.36	The musician touched the instrument .	0.0037238493096083403	microphone_(0.044676073);wall_(0.024938269);ground_(0.020208573);stage_(0.019686298);piano_(0.015059041);	1.3300790691062048e-08
singer	hold	microphone	T	6.55	1.16	The singer held the microphone .	0.19328060746192932	microphone_(0.19328061);guitar_(0.025399752);stage_(0.024733877);mic_(0.023598708);camera_(0.021112952);	7.415274438926645e-08
porter	carry	bag	T	5.1	2.53	The porter carried the bag .	0.02783874049782753	luggage_(0.06530787);bags_(0.035823185);bag_(0.02783874);suitcase_(0.021992788);cart_(0.021508992);	1.1290547945463913e-06
guest	hold	drink	T	5.3	1.42	The guest held the drink .	0.0011920301476493478	microphone_(0.021183392);camera_(0.019514162);book_(0.018142978);phone_(0.016086914);flag_(0.015398743);	3.7775853911625745e-07
cameraman	record	video	T	6.85	0.48	The cameraman recorded the video .	0.012756460346281528	incident_(0.24394685);exchange_(0.06529722);encounter_(0.058915116);scene_(0.050100274);conversation_(0.03869943);	4.023390829388518e-06
biker	start	motorcycle	T	6.15	1.8	The biker started the motorcycle .	0.0003064336196985096	fire_(0.13535878);fight_(0.08333329);attack_(0.043048758);chase_(0.04222369);investigation_(0.040060543);	1.1553748180404e-07
gardener	gather	grass	T	5.65	1.74	The gardener gathered the grass .	0.0014674703124910593	seeds_(0.058660172);flowers_(0.033040464);vegetables_(0.027331803);leaves_(0.026991129);plants_(0.02045707);	4.1716145915415836e-07
dog	dig	hole	T	6.5	0.74	The dog dug the hole .	0.4922181963920593	hole_(0.4922182);grave_(0.06664652);dirt_(0.031044388);holes_(0.027345207);tunnel_(0.015673468);	1.5934584496335447e-07
refugee	find	shelter	T	6.0	1.55	The refugee found the shelter .	0.012956584803760052	shelter_(0.012956585);Quran_(0.01178532);book_(0.010071639);camera_(0.009800834);boat_(0.008571754);	3.8757910658659966e-08
lumberjack	cut	tree	T	6.55	1.32	The lumberjack cut the tree .	0.16407883167266846	tree_(0.16407883);wood_(0.1408955);trees_(0.10397785);timber_(0.066921435);lumber_(0.04622004);	7.325155024773267e-07
policeman	check	bag	T	5.55	1.5	The policeman checked the bag .	0.02437225542962551	car_(0.04046918);phone_(0.03548199);bag_(0.024372255);vehicle_(0.022857392);area_(0.02112754);	3.6627703536851186e-08
player	begin	match	T	5.7	1.49	The player began the match .	0.049905501306056976	game_(0.48114294);match_(0.0499055);video_(0.012302301);following_(0.011558486);session_(0.010013535);	5.317506293067709e-06
painter	complete	painting	T	6.35	1.49	The painter completed the painting .	0.08042016625404358	mural_(0.14193277);painting_(0.080420166);work_(0.07235789);portrait_(0.06660126);sketch_(0.025768919);	2.9990735583851347e-07
cat	chase	bird	T	5.85	1.39	The cat chased the bird .	0.04121234640479088	dog_(0.18022215);mouse_(0.06006663);bird_(0.041212346);car_(0.03770003);rabbit_(0.025853068);	3.2704875252420607e-07
child	visit	grandmother	T	5.95	1.72	The child visited the grandmother .	0.0007370435632765293	hospital_(0.123232216);school_(0.073524155);museum_(0.034203384);zoo_(0.03202831);library_(0.02817489);	2.0869995509542605e-08
programmer	describe	software	T	5.55	1.63	The programmer described the software .	0.004124497529119253	problem_(0.15132962);code_(0.06837607);program_(0.034816932);bug_(0.033660874);vulnerability_(0.03144668);	7.918219324665188e-08
child	draw	flower	T	4.95	1.72	The child drew the flower .	0.0010297984117642045	picture_(0.08161346);cartoon_(0.029063566);cat_(0.015097605);sketch_(0.01361574);following_(0.011527484);	1.1416243950179705e-08
poet	write	sonnet	T	5.8	1.33	The poet wrote the sonnet .			
president	deliver	speech	T	6.8	0.4	The president delivered the speech .	0.34549057483673096	speech_(0.34549057);remarks_(0.15795943);address_(0.1284647);following_(0.03685605);statement_(0.036376674);	5.173244517209241e-07
climber	face	wall	T	5.5	2.04	The climber faced the wall .	0.004772535990923643	avalanche_(0.026426125);consequences_(0.024579482);danger_(0.021135638);mountain_(0.0193562);storm_(0.019144053);	6.317235602182336e-06
child	pick	flower	T	5.4	1.46	The child picked the flower .	0.009127480909228325	flowers_(0.012049172);color_(0.010690746);apple_(0.010580352);tree_(0.009470392);bus_(0.009295512);	1.1416243950179705e-08
dog	pull	sled	T	5.05	1.86	The dog pulled the sled .	0.003763860324397683	trigger_(0.11715862);plug_(0.09729738);string_(0.08534053);rope_(0.058849733);chain_(0.05510125);	4.6505498119131516e-08
