SUBJECT	VERB	OBJECT	typicality	sentence	computed_score	best_completions	baseline_score
beak	tap	air	N	The beak tapped the air .	-4.101949691772461	ground_(-2.9525816);water_(-3.463774);egg_(-3.9851592);glass_(-4.0047016);air_(-4.1019497);	-10.563995361328125
bear	hug	table	P	The bear hugged the table .	-8.902153968811035	boy_(-2.5772529);girl_(-2.7790618);bear_(-2.860128);man_(-2.9034057);child_(-3.0443282);	-15.724859237670898
bear	hug	pin	N	The bear hugged the pin .	-10.748703956604004	boy_(-2.5772529);girl_(-2.7790618);bear_(-2.860128);man_(-2.9034057);child_(-3.0443282);	-14.262922286987305
bear	pet	dolphin	P	The bear petted the dolphin .	-6.156383037567139	dog_(-2.0421903);cat_(-2.8094518);boy_(-3.2912328);girl_(-3.3909948);baby_(-3.5136182);	-14.6729736328125
bear	pet	water	N	The bear petted the water .	-7.8497538566589355	dog_(-2.0421903);cat_(-2.8094518);boy_(-3.2912328);girl_(-3.3909948);baby_(-3.5136182);	-10.267780303955078
bear	smash	glass	P	The bear smashed the glass .	-2.6444568634033203	window_(-1.7130604);glass_(-2.6444569);door_(-2.9154186);camera_(-3.1532574);windows_(-3.778616);	-15.335493087768555
bear	smash	water	N	The bear smashed the water .	-7.335351943969727	window_(-1.7130604);glass_(-2.6444569);door_(-2.9154186);camera_(-3.1532574);windows_(-3.778616);	-13.93812370300293
bear	wrestle	horse	P	The bear wrestled the horse .	-4.848021984100342	man_(-2.4978673);dog_(-2.5002935);bear_(-3.0131376);boy_(-3.074211);wolf_(-3.4569128);	-13.435493469238281
bear	wrestle	rock	N	The bear wrestled the rock .	-7.083629131317139	man_(-2.4978673);dog_(-2.5002935);bear_(-3.0131376);boy_(-3.074211);wolf_(-3.4569128);	-14.05344009399414
bed	poke	baby	P	The bed poked the baby .	-6.379188060760498	wall_(-2.125579);floor_(-2.1584847);ceiling_(-2.9470246);mattress_(-3.0192482);bed_(-3.1019623);	-14.834371566772461
bed	poke	oil	N	The bed poked the oil .	-8.676581382751465	wall_(-2.125579);floor_(-2.1584847);ceiling_(-2.9470246);mattress_(-3.0192482);bed_(-3.1019623);	-13.88953971862793
belt	fasten	lion	P	The belt fastened the lion .	-9.108268737792969	belt_(-3.4532702);door_(-4.1731687);straps_(-4.200066);gun_(-4.313088);camera_(-4.4013066);	-16.576541900634766
belt	fasten	rain	N	The belt fastened the rain .	-10.615283966064453	belt_(-3.4532702);door_(-4.1731687);straps_(-4.200066);gun_(-4.313088);camera_(-4.4013066);	-12.402175903320312
bird	stretch	snake	P	The bird stretched the snake .	-6.556826114654541	line_(-3.3777602);wings_(-3.4317384);wing_(-3.8408644);net_(-3.8719316);wire_(-4.093516);	-16.545480728149414
bird	stretch	pebbles	N	The bird stretched the pebbles .			
boat	hurl	ship	P	The boat hurled the ship .	-5.308520793914795	missile_(-3.682399);boat_(-3.7297509);bomb_(-3.7814019);missiles_(-4.004009);grenade_(-4.1386256);	-15.744638442993164
boat	hurl	house	N	The boat hurled the house .	-8.198161125183105	missile_(-3.682399);boat_(-3.7297509);bomb_(-3.7814019);missiles_(-4.004009);grenade_(-4.1386256);	-14.955656051635742
bone	fracture	candy	P	The bone fractured the candy .	-12.514491081237793	skin_(-2.046386);bone_(-2.793819);skull_(-2.9020798);artery_(-3.4339442);surface_(-3.5345833);	-18.149335861206055
bone	fracture	mud	N	The bone fractured the mud .	-10.6815824508667	skin_(-2.046386);bone_(-2.793819);skull_(-2.9020798);artery_(-3.4339442);surface_(-3.5345833);	-15.075872421264648
bottle	ejaculate	gravy	P	The bottle ejaculated the gravy .	-10.682256698608398	contents_(-1.5062654);liquid_(-2.0995996);water_(-2.777437);wine_(-3.2253091);juice_(-3.6094377);	-14.130905151367188
bottle	ejaculate	shirt	N	The bottle ejaculated the shirt .	-11.530679702758789	contents_(-1.5062654);liquid_(-2.0995996);water_(-2.777437);wine_(-3.2253091);juice_(-3.6094377);	-15.605552673339844
bottle	leak	water	P	The bottle leaked the water .	-4.004365921020508	contents_(-1.1513805);liquid_(-3.2359028);wine_(-3.246706);beer_(-3.8786526);water_(-4.004366);	-13.93812370300293
bottle	leak	cup	N	The bottle leaked the cup .	-8.753808975219727	contents_(-1.1513805);liquid_(-3.2359028);wine_(-3.246706);beer_(-3.8786526);water_(-4.004366);	-14.851373672485352
bottle	spill	rice	P	The bottle spilled the rice .	-9.380289077758789	contents_(-0.6557901);wine_(-2.6494234);liquid_(-3.3403451);water_(-3.483034);juice_(-3.7213914);	-13.700166702270508
bottle	spill	air	N	The bottle spilled the air .	-7.664876461029053	contents_(-0.6557901);wine_(-2.6494234);liquid_(-3.3403451);water_(-3.483034);juice_(-3.7213914);	-14.473501205444336
bowl	contain	knife	P	The bowl contained the knife .	-8.896190643310547	following_(-0.7653004);contents_(-2.7865102);ingredients_(-2.8688695);:_(-3.5304675);items_(-5.0295367);	-15.614625930786133
bowl	contain	horse	N	The bowl contained the horse .	-11.374927520751953	following_(-0.7653004);contents_(-2.7865102);ingredients_(-2.8688695);:_(-3.5304675);items_(-5.0295367);	-13.150934219360352
bowl	dump	water	P	The bowl dumped the water .	-2.154125690460205	water_(-2.1541257);contents_(-2.3391805);food_(-3.5914235);soup_(-3.6325803);liquid_(-4.0229726);	-13.93812370300293
bowl	dump	elephant	N	The bowl dumped the elephant .	-11.026962280273438	water_(-2.1541257);contents_(-2.3391805);food_(-3.5914235);soup_(-3.6325803);liquid_(-4.0229726);	-15.795541763305664
bowl	spill	water	P	The bowl spilled the water .	-2.7154738903045654	contents_(-1.7103392);water_(-2.715474);milk_(-2.9394348);tea_(-3.4137466);beans_(-3.4893768);	-13.93812370300293
bowl	spill	paper	N	The bowl spilled the paper .	-6.763702869415283	contents_(-1.7103392);water_(-2.715474);milk_(-2.9394348);tea_(-3.4137466);beans_(-3.4893768);	-12.941781997680664
box	spill	legos	P	The box spilled the legos .			
box	spill	chair	N	The box spilled the chair .	-10.622395515441895	contents_(-1.189706);beans_(-2.5256588);tea_(-3.9131975);secrets_(-3.9925203);goods_(-4.1289835);	-17.05329704284668
boxer	attack	robber	P	The boxer attacked the robber .	-6.187054634094238	reporter_(-2.8119555);man_(-2.8170748);referee_(-3.151208);woman_(-3.386857);police_(-3.4207506);	-14.189878463745117
boxer	attack	axe	N	The boxer attacked the axe .	-10.886834144592285	reporter_(-2.8119555);man_(-2.8170748);referee_(-3.151208);woman_(-3.386857);police_(-3.4207506);	-16.621782302856445
boy	pluck	feather	P	The boy plucked the feather .	-4.872398376464844	string_(-3.288559);flowers_(-3.4441872);flower_(-3.5548553);chicken_(-3.6273155);feathers_(-4.0106964);	-13.695365905761719
boy	pluck	ant	N	The boy plucked the ant .	-7.320858001708984	string_(-3.288559);flowers_(-3.4441872);flower_(-3.5548553);chicken_(-3.6273155);feathers_(-4.0106964);	-13.46914291381836
boy	punch	bus	P	The boy punched the bus .	-4.454809665679932	teacher_(-2.1737275);man_(-2.6182275);wall_(-2.7507348);girl_(-2.87567);boy_(-3.501143);	-15.253728866577148
boy	punch	vapor	N	The boy punched the vapor .	-13.72254753112793	teacher_(-2.1737275);man_(-2.6182275);wall_(-2.7507348);girl_(-2.87567);boy_(-3.501143);	-14.223733901977539
brick	hurt	dog	P	The brick hurt the dog .	-2.8488965034484863	dog_(-2.8488965);girl_(-3.0793347);man_(-3.126988);boy_(-3.4991002);cat_(-3.6491055);	-14.203401565551758
brick	hurt	ocean	N	The brick hurt the ocean .	-9.623169898986816	dog_(-2.8488965);girl_(-3.0793347);man_(-3.126988);boy_(-3.4991002);cat_(-3.6491055);	-15.657102584838867
brick	kill	rabbit	P	The brick killed the rabbit .	-4.0195393562316895	dog_(-2.6423345);cat_(-2.7413297);man_(-3.2827306);bird_(-3.5780377);horse_(-3.7894368);	-15.229463577270508
brick	kill	table	N	The brick killed the table .	-9.506489753723145	dog_(-2.6423345);cat_(-2.7413297);man_(-3.2827306);bird_(-3.5780377);horse_(-3.7894368);	-15.724859237670898
brother	heave	bag	P	The brother heaved the bag .	-3.25020170211792	book_(-2.7720065);bag_(-3.2502017);envelope_(-3.8673205);letter_(-4.1621814);burden_(-4.162456);	-13.694129943847656
brother	heave	paper	N	The brother heaved the paper .	-4.299113750457764	book_(-2.7720065);bag_(-3.2502017);envelope_(-3.8673205);letter_(-4.1621814);burden_(-4.162456);	-10.360992431640625
brother	hurt	leg	P	The brother hurt the leg .	-8.899787902832031	sister_(-1.1357653);brother_(-2.4757845);mother_(-2.5614855);father_(-2.9177744);girl_(-3.5519335);	-14.183027267456055
brother	hurt	chair	N	The brother hurt the chair .	-10.124282836914062	sister_(-1.1357653);brother_(-2.4757845);mother_(-2.5614855);father_(-2.9177744);girl_(-3.5519335);	-17.05329704284668
bug	climb	mountain	P	The bug climbed the mountain .	-4.986086845397949	wall_(-1.4603683);tree_(-2.31808);fence_(-3.0145216);ceiling_(-3.1179192);ladder_(-3.566333);	-16.82109260559082
bug	climb	air	N	The bug climbed the air .	-8.647562980651855	wall_(-1.4603683);tree_(-2.31808);fence_(-3.0145216);ceiling_(-3.1179192);ladder_(-3.566333);	-14.473501205444336
building	crash	computer	P	The building crashed the computer .	-6.394219398498535	bus_(-2.6750574);plane_(-3.0936134);car_(-3.1413352);train_(-3.7808847);next_(-3.9008532);	-12.958181381225586
building	crash	bike	N	The building crashed the bike .	-6.84200382232666	bus_(-2.6750574);plane_(-3.0936134);car_(-3.1413352);train_(-3.7808847);next_(-3.9008532);	-15.288679122924805
bullet	pierce	cheese	P	The bullet pierced the cheese .	-8.0874605178833	wall_(-1.7304243);ceiling_(-2.508817);window_(-2.8429313);windshield_(-3.2460341);door_(-3.3752875);	-14.667989730834961
bullet	pierce	earring	N	The bullet pierced the earring .			
butterfly	tug	leaf	P	The butterfly tugged the leaf .	-5.733477592468262	string_(-2.117576);thread_(-2.485343);strings_(-3.0565748);rope_(-3.7632897);net_(-3.8419638);	-16.383365631103516
butterfly	tug	table	N	The butterfly tugged the table .	-10.215399742126465	string_(-2.117576);thread_(-2.485343);strings_(-3.0565748);rope_(-3.7632897);net_(-3.8419638);	-12.639949798583984
cake	feed	rabbit	P	The cake fed the rabbit .	-6.457817554473877	world_(-3.2291646);children_(-3.375054);birds_(-3.4396596);dogs_(-3.8924832);pigs_(-3.9582105);	-15.229463577270508
cake	feed	arm	N	The cake fed the arm .	-10.33818531036377	world_(-3.2291646);children_(-3.375054);birds_(-3.4396596);dogs_(-3.8924832);pigs_(-3.9582105);	-17.650068283081055
cake	hit	closet	P	The cake hit the closet .	-9.293503761291504	fan_(-2.2141888);roof_(-2.4073536);ground_(-2.495229);ceiling_(-3.232671);floor_(-3.327718);	-16.27301597595215
cake	hit	fire	N	The cake hit the fire .	-8.007927894592285	fan_(-2.2141888);roof_(-2.4073536);ground_(-2.495229);ceiling_(-3.232671);floor_(-3.327718);	-14.250478744506836
calculator	count	cup	P	The calculator counted the cup .	-11.507729530334473	numbers_(-3.4805808);votes_(-3.4953015);steps_(-3.5136502);digits_(-3.8725333);squares_(-3.9587262);	-14.851373672485352
calculator	count	water	N	The calculator counted the water .	-9.882737159729004	numbers_(-3.4805808);votes_(-3.4953015);steps_(-3.5136502);digits_(-3.8725333);squares_(-3.9587262);	-13.93812370300293
car	pull	truck	P	The car pulled the truck .	-3.56670880317688	trigger_(-2.0507863);plug_(-3.2823877);car_(-3.3977406);pin_(-3.5599072);truck_(-3.5667088);	-15.75239372253418
car	pull	hill	N	The car pulled the hill .	-8.730854988098145	trigger_(-2.0507863);plug_(-3.2823877);car_(-3.3977406);pin_(-3.5599072);truck_(-3.5667088);	-16.870206832885742
car	push	lion	P	The car pushed the lion .	-7.918865203857422	wall_(-3.1244123);button_(-3.2348936);car_(-3.3126602);truck_(-3.6446304);barrier_(-3.6791267);	-16.645658493041992
car	push	leaf	N	The car pushed the leaf .	-11.5936279296875	wall_(-3.1244123);button_(-3.2348936);car_(-3.3126602);truck_(-3.6446304);barrier_(-3.6791267);	-18.171586990356445
casket	cover	head	P	The casket covered the head .	-3.8087029457092285	body_(-1.018332);coffin_(-2.4434686);corpse_(-3.658568);head_(-3.808703);grave_(-4.0455194);	-12.295589447021484
casket	cover	ground	N	The casket covered the ground .	-5.6997551918029785	body_(-1.018332);coffin_(-2.4434686);corpse_(-3.658568);head_(-3.808703);grave_(-4.0455194);	-12.011478424072266
cat	exhale	air	P	The cat exhaled the air .	-2.6879689693450928	smoke_(-1.7386397);air_(-2.687969);water_(-2.9763412);gas_(-3.02235);ashes_(-3.8104665);	-10.563995361328125
cat	exhale	pillow	N	The cat exhaled the pillow .	-6.724769592285156	smoke_(-1.7386397);air_(-2.687969);water_(-2.9763412);gas_(-3.02235);ashes_(-3.8104665);	-17.268638610839844
cat	flip	egg	P	The cat flipped the egg .	-7.013456344604492	bird_(-0.91931367);switch_(-2.26808);table_(-2.9602416);coin_(-3.1972945);bed_(-4.0144672);	-15.081422805786133
cat	flip	man	N	The cat flipped the man .	-7.40581750869751	bird_(-0.91931367);switch_(-2.26808);table_(-2.9602416);coin_(-3.1972945);bed_(-4.0144672);	-14.96617317199707
cat	kick	girl	P	The cat kicked the girl .	-5.373272895812988	dog_(-1.3885583);cat_(-2.6727571);puppy_(-3.242177);door_(-3.4703493);bird_(-3.5323572);	-17.065099716186523
cat	kick	air	N	The cat kicked the air .	-7.296765327453613	dog_(-1.3885583);cat_(-2.6727571);puppy_(-3.242177);door_(-3.4703493);bird_(-3.5323572);	-14.473501205444336
cat	knead	cream	P	The cat kneaded the cream .	-5.16463565826416	dough_(-1.9470873);bread_(-2.885419);rice_(-3.4695787);egg_(-3.770894);milk_(-4.0123835);	-14.147834777832031
cat	knead	elephant	N	The cat kneaded the elephant .	-8.921177864074707	dough_(-1.9470873);bread_(-2.885419);rice_(-3.4695787);egg_(-3.770894);milk_(-4.0123835);	-15.344413757324219
cat	lick	frosting	P	The cat licked the frosting .			
cat	lick	cloud	N	The cat licked the cloud .	-10.257685661315918	glass_(-3.2040966);floor_(-3.2107494);dog_(-3.3263767);cat_(-4.0553727);paper_(-4.112834);	-14.014774322509766
cat	lift	rabbit	P	The cat lifted the rabbit .	-6.562257766723633	lid_(-2.378145);bag_(-3.6525667);cat_(-4.144491);blanket_(-4.205431);camera_(-4.224512);	-15.229463577270508
cat	lift	horse	N	The cat lifted the horse .	-8.239011764526367	lid_(-2.378145);bag_(-3.6525667);cat_(-4.144491);blanket_(-4.205431);camera_(-4.224512);	-13.150934219360352
cat	pet	monkey	P	The cat petted the monkey .	-5.477604389190674	dog_(-1.3070226);mouse_(-2.9211316);bird_(-3.3420875);cat_(-3.439507);kitten_(-3.7627187);	-15.703224182128906
cat	pet	table	N	The cat petted the table .	-7.614273548126221	dog_(-1.3070226);mouse_(-2.9211316);bird_(-3.3420875);cat_(-3.439507);kitten_(-3.7627187);	-12.639949798583984
cat	pluck	leaf	P	The cat plucked the leaf .	-5.717350482940674	feathers_(-2.7524536);string_(-3.0709312);chicken_(-3.6884239);bird_(-3.699826);thread_(-3.7431648);	-16.383365631103516
cat	pluck	pumpkin	N	The cat plucked the pumpkin .	-7.1449971199035645	feathers_(-2.7524536);string_(-3.0709312);chicken_(-3.6884239);bird_(-3.699826);thread_(-3.7431648);	-15.119129180908203
cat	stomp	ant	P	The cat stomped the ant .	-8.197811126708984	mouse_(-2.9425125);door_(-3.5974998);dog_(-3.639824);floor_(-3.677597);foot_(-3.820839);	-13.46914291381836
cat	stomp	boat	N	The cat stomped the boat .	-8.835678100585938	mouse_(-2.9425125);door_(-3.5974998);dog_(-3.639824);floor_(-3.677597);foot_(-3.820839);	-12.647430419921875
cat	strike	ball	P	The cat struck the ball .	-5.6734232902526855	dog_(-3.3245466);window_(-3.4281535);door_(-3.4462354);car_(-3.693664);camera_(-3.7511137);	-14.07390022277832
cat	strike	pond	N	The cat struck the pond .	-8.224845886230469	dog_(-3.3245466);window_(-3.4281535);door_(-3.4462354);car_(-3.693664);camera_(-3.7511137);	-16.961042404174805
cat	swallow	pin	P	The cat swallowed the pin .	-6.524161338806152	mouse_(-3.2697706);egg_(-3.9697027);bullet_(-4.0625715);knife_(-4.3745146);pills_(-4.42171);	-14.262922286987305
cat	swallow	chef	N	The cat swallowed the chef .	-10.641509056091309	mouse_(-3.2697706);egg_(-3.9697027);bullet_(-4.0625715);knife_(-4.3745146);pills_(-4.42171);	-15.892568588256836
cat	toss	ant	P	The cat tossed the ant .	-10.751689910888672	ball_(-2.6677282);mouse_(-3.140289);food_(-3.6010664);toy_(-3.7302854);bag_(-3.7686918);	-15.122831344604492
cat	toss	student	N	The cat tossed the student .	-11.307811737060547	ball_(-2.6677282);mouse_(-3.140289);food_(-3.6010664);toy_(-3.7302854);bag_(-3.7686918);	-17.05079460144043
cat	vomit	ant	P	The cat vomited the ant .	-9.825956344604492	food_(-2.7325497);blood_(-3.664465);egg_(-3.7421246);milk_(-3.8964367);pills_(-3.9357166);	-13.46914291381836
cat	vomit	infant	N	The cat vomited the infant .	-9.324995040893555	food_(-2.7325497);blood_(-3.664465);egg_(-3.7421246);milk_(-3.8964367);pills_(-3.9357166);	-16.337963104248047
cat	wrestle	rabbit	P	The cat wrestled the rabbit .	-4.82110595703125	dog_(-1.5042154);mouse_(-2.702671);cat_(-3.8735008);kitten_(-3.9596062);puppy_(-4.136738);	-14.640037536621094
cat	wrestle	leaf	N	The cat wrestled the leaf .	-9.299461364746094	dog_(-1.5042154);mouse_(-2.702671);cat_(-3.8735008);kitten_(-3.9596062);puppy_(-4.136738);	-16.383365631103516
chair	absorb	water	P	The chair absorbed the water .	-3.5600454807281494	impact_(-2.8692572);shock_(-3.2324164);sound_(-3.4005759);water_(-3.5600455);heat_(-3.7480185);	-13.93812370300293
chair	absorb	pin	N	The chair absorbed the pin .	-8.440855026245117	impact_(-2.8692572);shock_(-3.2324164);sound_(-3.4005759);water_(-3.5600455);heat_(-3.7480185);	-14.262922286987305
chair	rub	shirt	P	The chair rubbed the shirt .	-9.160795211791992	floor_(-0.90150654);wall_(-2.3249302);ground_(-2.6028311);table_(-2.895464);carpet_(-3.0902882);	-16.5958309173584
chair	rub	rain	N	The chair rubbed the rain .	-10.173044204711914	floor_(-0.90150654);wall_(-2.3249302);ground_(-2.6028311);table_(-2.895464);carpet_(-3.0902882);	-17.05097007751465
chef	burn	cake	P	The chef burned the cake .	-4.494440078735352	meat_(-3.2943366);chicken_(-3.9880126);food_(-4.0369244);fish_(-4.335909);book_(-4.466116);	-16.782194137573242
chef	burn	water	N	The chef burned the water .	-7.234090805053711	meat_(-3.2943366);chicken_(-3.9880126);food_(-4.0369244);fish_(-4.335909);book_(-4.466116);	-13.93812370300293
chef	create	table	P	The chef created the table .	-7.119195938110352	recipe_(-2.9131832);dish_(-3.1085644);menu_(-3.2609198);video_(-3.5305843);cake_(-4.0371723);	-15.724859237670898
chef	create	sun	N	The chef created the sun .	-12.230268478393555	recipe_(-2.9131832);dish_(-3.1085644);menu_(-3.2609198);video_(-3.5305843);cake_(-4.0371723);	-15.808908462524414
chef	exhale	air	P	The chef exhaled the air .	-3.249778985977173	smoke_(-1.8261797);air_(-3.249779);liquid_(-3.4886744);water_(-3.553326);steam_(-3.7160342);	-10.563995361328125
chef	exhale	oil	N	The chef exhaled the oil .	-3.942558526992798	smoke_(-1.8261797);air_(-3.249779);liquid_(-3.4886744);water_(-3.553326);steam_(-3.7160342);	-11.825782775878906
chef	fry	egg	P	The chef fried the egg .	-3.975146532058716	chicken_(-2.2897522);fish_(-2.51987);shrimp_(-3.3711731);meat_(-3.458995);eggs_(-3.7384598);	-15.081422805786133
chef	fry	water	N	The chef fried the water .	-8.055205345153809	chicken_(-2.2897522);fish_(-2.51987);shrimp_(-3.3711731);meat_(-3.458995);eggs_(-3.7384598);	-13.93812370300293
chef	jail	dog	P	The chef jailed the dog .	-7.041378021240234	man_(-2.7475278);chef_(-2.7809942);suspect_(-3.262779);cook_(-3.8418348);woman_(-3.9364011);	-14.203401565551758
chef	jail	air	N	The chef jailed the air .	-11.421058654785156	man_(-2.7475278);chef_(-2.7809942);suspect_(-3.262779);cook_(-3.8418348);woman_(-3.9364011);	-14.473501205444336
chef	slam	door	P	The chef slammed the door .	-8.54858684539795	decision_(-3.006015);move_(-3.5310776);report_(-3.6052315);ad_(-3.7379868);comments_(-4.1046405);	-15.613275527954102
chef	slam	smoke	N	The chef slammed the smoke .	-12.386103630065918	decision_(-3.006015);move_(-3.5310776);report_(-3.6052315);ad_(-3.7379868);comments_(-4.1046405);	-15.208349227905273
child	chew	gum	P	The child chewed the gum .	-2.7328364849090576	gum_(-2.7328365);paper_(-3.454188);apple_(-4.169696);toy_(-4.182681);plastic_(-4.5320005);	-16.045246124267578
